STATION,TIME,ENTRIES,EXITS
METROPOLITAN AV,20151114,81488.5,53792.5
METROPOLITAN AV,20151212,76082.5,52027.0
METROPOLITAN AV,20160109,74677.0,49145.5
METROPOLITAN AV,20160206,74355.5,49410.0
METROPOLITAN AV,20160305,81076.5,53563.0
METROPOLITAN AV,20160402,81725.0,53504.5
METROPOLITAN AV,20160430,79754.5,52270.0
METROPOLITAN AV,20160528,77836.5,52305.5
METROPOLITAN AV,20160625,72294.5,50865.0
METROPOLITAN AV,20160723,71458.5,51026.0
METROPOLITAN AV,20160820,69030.5,48480.5
METROPOLITAN AV,20160917,79929.5,53563.5
METROPOLITAN AV,20161015,79628.5,53474.5
METROPOLITAN AV,20161112,77653.0,52037.5
METROPOLITAN AV,20161210,79020.5,53296.5
METROPOLITAN AV,20170107,72016.0,48495.0
METROPOLITAN AV,20170204,73422.5,49870.5
METROPOLITAN AV,20170304,74331.5,48788.5
METROPOLITAN AV,20150404,46282.0,34892.5
METS WILLETS PT,20150418,31123.5,48569.5
METS WILLETS PT,20150516,36110.0,48426.0
METS WILLETS PT,20150613,33408.0,50325.0
METS WILLETS PT,20150711,33200.5,60838.0
METS WILLETS PT,20150808,35117.0,52230.5
METS WILLETS PT,20150905,67618.5,59604.5
METS WILLETS PT,20151003,20449.5,38943.5
METS WILLETS PT,20151031,23986.5,38998.5
METS WILLETS PT,20151128,13722.0,15332.0
METS WILLETS PT,20151226,11199.0,11561.0
METS WILLETS PT,20160123,11856.0,12276.0
METS WILLETS PT,20160220,13912.0,15004.5
METS WILLETS PT,20160319,18439.5,19174.5
METS WILLETS PT,20160416,29781.5,50939.5
METS WILLETS PT,20160514,32425.0,75343.0
METS WILLETS PT,20160611,25422.0,59452.5
METS WILLETS PT,20160709,34399.0,52796.0
METS WILLETS PT,20160806,31570.0,49169.5
METS WILLETS PT,20160903,62797.0,66810.5
METS WILLETS PT,20161001,20553.0,24738.0
METS WILLETS PT,20161029,16599.5,16548.0
METS WILLETS PT,20161126,14153.5,13525.5
METS WILLETS PT,20161224,11729.5,11892.5
METS WILLETS PT,20170121,12557.5,12221.5
METS WILLETS PT,20170218,14293.5,14331.0
METS WILLETS PT,20170318,16651.0,16268.5
MIDDLETOWN RD,20150404,23280.0,20659.5
MIDDLETOWN RD,20150502,13238.0,11908.0
MIDDLETOWN RD,20150530,12319.5,11147.0
MIDDLETOWN RD,20150627,11359.5,10161.5
MIDDLETOWN RD,20150725,11235.5,10082.5
MIDDLETOWN RD,20150822,10514.5,9631.0
MIDDLETOWN RD,20150919,12045.5,10934.0
MIDDLETOWN RD,20151017,11866.0,10895.5
MIDDLETOWN RD,20151114,11961.5,10532.0
MIDDLETOWN RD,20151212,10712.0,9504.0
MIDDLETOWN RD,20160109,11063.0,9878.5
MIDDLETOWN RD,20160206,11294.0,9768.0
MIDDLETOWN RD,20160305,11864.0,10288.5
MIDDLETOWN RD,20160402,12110.5,10608.5
MIDDLETOWN RD,20160430,10635.0,9432.5
MIDDLETOWN RD,20160528,11893.5,10720.5
MIDDLETOWN RD,20160625,11017.0,9879.5
MIDDLETOWN RD,20160723,10727.5,9612.0
MIDDLETOWN RD,20160820,10318.5,9226.0
MIDDLETOWN RD,20160917,12498.5,11070.5
MIDDLETOWN RD,20161015,12047.0,10539.5
MIDDLETOWN RD,20161112,12153.5,10270.0
MIDDLETOWN RD,20161210,11605.0,9489.5
MIDDLETOWN RD,20170107,11304.0,9781.0
MIDDLETOWN RD,20170204,11581.0,9786.5
MIDDLETOWN RD,20170304,12187.5,10614.5
MIDDLETOWN RD,20150404,25739.0,15585.0
MONTROSE AV,20150418,36866.0,17532.0
MONTROSE AV,20150516,36489.0,19354.5
MONTROSE AV,20150613,40619.5,22059.5
MONTROSE AV,20150711,37596.0,21038.0
MONTROSE AV,20150808,37155.0,20965.0
MONTROSE AV,20150905,38777.5,20907.5
MONTROSE AV,20151003,41687.0,20617.0
MONTROSE AV,20151031,45292.5,23954.0
MONTROSE AV,20151128,44421.5,23100.0
MONTROSE AV,20151226,38056.0,20820.5
MONTROSE AV,20160123,43629.0,22797.5
MONTROSE AV,20160220,45725.5,23175.0
MONTROSE AV,20160319,41916.5,19410.0
MONTROSE AV,20160416,42502.5,19261.5
MONTROSE AV,20160514,42548.0,21518.0
MONTROSE AV,20160611,40806.5,20863.5
MONTROSE AV,20160709,37720.0,20750.0
MONTROSE AV,20160806,36036.0,19632.5
MONTROSE AV,20160903,39465.5,20579.5
MONTROSE AV,20161001,41165.0,20201.5
MONTROSE AV,20161029,44077.0,22205.0
MONTROSE AV,20161126,44669.5,22492.0
MONTROSE AV,20161224,41549.5,21550.0
MONTROSE AV,20170121,42443.0,22454.0
MONTROSE AV,20170218,44751.0,24158.0
MONTROSE AV,20170318,42627.5,21133.5
MORGAN AV,20150404,41822.5,13687.0
MORGAN AV,20150502,37438.0,12313.0
MORGAN AV,20150530,42691.0,14053.0
MORGAN AV,20150627,41279.0,13683.0
MORGAN AV,20150725,40783.5,13104.5
MORGAN AV,20150822,40510.5,12885.0
MORGAN AV,20150919,44715.0,13461.0
MORGAN AV,20151017,46249.5,16475.5
MORGAN AV,20151114,46595.5,18021.0
MORGAN AV,20151212,42527.5,17012.0
MORGAN AV,20160109,44975.5,18599.5
MORGAN AV,20160206,48191.5,19075.5
MORGAN AV,20160305,47035.5,17943.5
MORGAN AV,20160402,46113.0,17278.0
MORGAN AV,20160430,45154.0,16782.0
MORGAN AV,20160528,42795.5,17474.5
MORGAN AV,20160625,42338.0,17308.0
MORGAN AV,20160723,40626.5,16371.5
MORGAN AV,20160820,39881.0,17107.5
MORGAN AV,20160917,46511.0,19238.0
MORGAN AV,20161015,48610.0,19736.0
MORGAN AV,20161112,48988.0,21147.5
MORGAN AV,20161210,48246.0,20784.0
MORGAN AV,20170107,45379.5,19945.0
MORGAN AV,20170204,47172.0,20496.5
MORGAN AV,20170304,47101.0,20528.5
MORGAN AV,20150404,28219.5,14086.0
MORRIS PARK,20150418,12683.0,11010.0
MORRIS PARK,20150516,12286.5,10659.0
MORRIS PARK,20150613,11711.0,9994.5
MORRIS PARK,20150711,11030.5,9583.5
MORRIS PARK,20150808,10993.5,9299.0
MORRIS PARK,20150905,11521.5,9777.0
MORRIS PARK,20151003,12723.5,11355.5
MORRIS PARK,20151031,13795.0,11590.0
MORRIS PARK,20151128,13178.5,10833.0
MORRIS PARK,20151226,12006.5,10115.0
MORRIS PARK,20160123,12831.5,10725.5
MORRIS PARK,20160220,14045.0,11620.0
MORRIS PARK,20160319,12657.5,11050.0
MORRIS PARK,20160416,11997.0,10714.5
MORRIS PARK,20160514,12631.0,11073.0
MORRIS PARK,20160611,13636.0,11969.5
MORRIS PARK,20160709,12983.0,11154.0
MORRIS PARK,20160806,12990.0,10781.0
MORRIS PARK,20160903,12978.0,10860.0
MORRIS PARK,20161001,13049.0,10921.5
MORRIS PARK,20161029,13245.0,11555.0
MORRIS PARK,20161126,12900.0,10301.5
MORRIS PARK,20161224,12012.0,10095.0
MORRIS PARK,20170121,13383.0,11363.5
MORRIS PARK,20170218,12994.5,10730.5
MORRIS PARK,20170318,13877.5,12008.5
MOSHOLU PKWY,20150404,54662.0,15867.5
MOSHOLU PKWY,20150502,57055.0,17178.5
MOSHOLU PKWY,20150530,53431.5,15745.5
MOSHOLU PKWY,20150627,49940.0,14799.5
MOSHOLU PKWY,20150725,51782.0,15312.0
MOSHOLU PKWY,20150822,49219.0,14575.5
MOSHOLU PKWY,20150919,55969.0,16119.5
MOSHOLU PKWY,20151017,56939.0,16238.0
MOSHOLU PKWY,20151114,54404.0,15337.5
MOSHOLU PKWY,20151212,49765.5,14296.5
MOSHOLU PKWY,20160109,49411.5,14081.0
MOSHOLU PKWY,20160206,51863.5,14856.0
MOSHOLU PKWY,20160305,53532.5,15441.5
MOSHOLU PKWY,20160402,54139.5,16000.5
MOSHOLU PKWY,20160430,54650.5,16341.0
MOSHOLU PKWY,20160528,53795.5,15723.5
MOSHOLU PKWY,20160625,49406.5,14903.5
MOSHOLU PKWY,20160723,48562.0,14823.5
MOSHOLU PKWY,20160820,47096.0,14196.0
MOSHOLU PKWY,20160917,56251.0,16638.0
MOSHOLU PKWY,20161015,56247.5,16223.5
MOSHOLU PKWY,20161112,53437.0,15277.5
MOSHOLU PKWY,20161210,50948.5,14134.5
MOSHOLU PKWY,20170107,47629.0,13376.0
MOSHOLU PKWY,20170204,48569.0,13543.5
MOSHOLU PKWY,20170304,47173.5,12703.5
MOSHOLU PKWY,20150404,38305.5,17730.0
MT EDEN AV,20150418,34289.0,22693.5
MT EDEN AV,20150516,33889.0,22696.5
MT EDEN AV,20150613,33797.0,22621.0
MT EDEN AV,20150711,32029.5,21666.0
MT EDEN AV,20150808,30674.0,21198.5
MT EDEN AV,20150905,32280.5,21100.5
MT EDEN AV,20151003,35175.0,22800.5
MT EDEN AV,20151031,36745.0,24558.0
MT EDEN AV,20151128,36181.5,24176.0
MT EDEN AV,20151226,32003.5,21554.0
MT EDEN AV,20160123,33335.0,22410.5
MT EDEN AV,20160220,35722.0,23303.5
MT EDEN AV,20160319,33943.5,21152.0
MT EDEN AV,20160416,33836.5,21363.5
MT EDEN AV,20160514,34465.5,21195.0
MT EDEN AV,20160611,33216.5,21234.0
MT EDEN AV,20160709,31318.0,20465.5
MT EDEN AV,20160806,30365.0,20362.0
MT EDEN AV,20160903,32005.0,21472.5
MT EDEN AV,20161001,34199.5,22341.0
MT EDEN AV,20161029,34470.5,23200.0
MT EDEN AV,20161126,34448.0,23132.0
MT EDEN AV,20161224,31018.0,21069.0
MT EDEN AV,20170121,30847.5,21099.5
MT EDEN AV,20170218,32574.0,21564.0
MT EDEN AV,20170318,29020.0,17927.5
MYRTLE AV,20150404,184990.0,105899.0
MYRTLE AV,20150502,188695.5,104739.0
MYRTLE AV,20150530,184323.5,106082.5
MYRTLE AV,20150627,173468.0,101726.5
MYRTLE AV,20150725,173739.0,102592.5
MYRTLE AV,20150822,170245.0,105139.5
MYRTLE AV,20150919,189829.5,112980.0
MYRTLE AV,20151017,201293.5,104067.5
MYRTLE AV,20151114,198378.0,104957.0
MYRTLE AV,20151212,187200.0,94768.0
MYRTLE AV,20160109,63433.0,31177.0
MYRTLE AV,20160206,63390.0,29706.5
MYRTLE AV,20160305,67915.5,34279.5
MYRTLE AV,20160402,70630.0,35931.0
MYRTLE AV,20160430,70453.5,34606.0
MYRTLE AV,20160528,70113.5,37408.5
MYRTLE AV,20160625,68460.5,37896.5
MYRTLE AV,20160723,65428.0,37784.5
MYRTLE AV,20160820,65588.5,39506.0
MYRTLE AV,20160917,73274.0,39932.0
MYRTLE AV,20161015,72269.0,38370.5
MYRTLE AV,20161112,69569.0,34605.0
MYRTLE AV,20161210,68868.0,33517.5
MYRTLE AV,20170107,66053.5,32526.5
MYRTLE AV,20170204,67190.5,33221.0
MYRTLE AV,20170304,71585.0,35443.5
MYRTLE AV,20150404,55142.0,26710.5
MYRTLE WILLOUGH,20150418,35509.0,15350.0
MYRTLE WILLOUGH,20150516,35325.5,15156.0
MYRTLE WILLOUGH,20150613,34697.5,15650.0
MYRTLE WILLOUGH,20150711,32876.5,15212.5
MYRTLE WILLOUGH,20150808,32253.0,14711.0
MYRTLE WILLOUGH,20150905,34426.0,15733.5
MYRTLE WILLOUGH,20151003,36354.0,15950.5
MYRTLE WILLOUGH,20151031,37395.5,15826.0
MYRTLE WILLOUGH,20151128,36524.5,15466.0
MYRTLE WILLOUGH,20151226,31242.0,13603.5
MYRTLE WILLOUGH,20160123,35290.0,14902.5
MYRTLE WILLOUGH,20160220,36552.0,14331.0
MYRTLE WILLOUGH,20160319,37164.5,15869.5
MYRTLE WILLOUGH,20160416,37083.0,15815.5
MYRTLE WILLOUGH,20160514,36451.5,15797.5
MYRTLE WILLOUGH,20160611,34206.0,15214.0
MYRTLE WILLOUGH,20160709,31280.0,14034.5
MYRTLE WILLOUGH,20160806,31277.0,13875.0
MYRTLE WILLOUGH,20160903,33795.5,14477.5
MYRTLE WILLOUGH,20161001,34784.5,14437.0
MYRTLE WILLOUGH,20161029,36030.0,14501.5
MYRTLE WILLOUGH,20161126,35299.0,13761.0
MYRTLE WILLOUGH,20161224,32498.0,13106.0
MYRTLE WILLOUGH,20170121,33493.0,13539.5
MYRTLE WILLOUGH,20170218,35241.5,13462.0
MYRTLE WILLOUGH,20170318,36144.0,14690.0
NECK RD,20150404,24792.5,5332.0
NECK RD,20150502,25503.0,5548.5
NECK RD,20150530,24994.5,5652.0
NECK RD,20150627,23668.5,5404.0
NECK RD,20150725,23921.5,5771.0
NECK RD,20150822,23156.5,5545.5
NECK RD,20150919,24844.5,6005.0
NECK RD,20151017,26701.0,6337.5
NECK RD,20151114,26987.5,6914.5
NECK RD,20151212,25499.0,6504.5
NECK RD,20160109,23662.5,6143.5
NECK RD,20160206,24565.0,6371.5
NECK RD,20160305,26450.5,6238.0
NECK RD,20160402,26366.5,5803.0
NECK RD,20160430,26070.0,5900.0
NECK RD,20160528,25199.0,5705.0
NECK RD,20160625,24936.5,5858.0
NECK RD,20160723,24548.5,6264.5
NECK RD,20160820,23847.0,5828.0
NECK RD,20160917,27441.0,6602.5
NECK RD,20161015,26518.5,6358.0
NECK RD,20161112,27365.0,7350.5
NECK RD,20161210,26827.0,6803.5
NECK RD,20170107,25517.5,6760.0
NECK RD,20170204,26580.5,6612.5
NECK RD,20170304,28009.5,6565.0
NECK RD,20150404,18670.5,4690.5
NEPTUNE AV,20150418,10373.0,3414.5
NEPTUNE AV,20150516,10446.5,3316.0
NEPTUNE AV,20150613,9907.5,3288.5
NEPTUNE AV,20150711,10146.5,3149.5
NEPTUNE AV,20150808,10155.0,2958.0
NEPTUNE AV,20150905,10670.0,3171.5
NEPTUNE AV,20151003,11303.0,3183.0
NEPTUNE AV,20151031,10827.5,3047.5
NEPTUNE AV,20151128,10974.0,2986.5
NEPTUNE AV,20151226,8964.0,2549.5
NEPTUNE AV,20160123,9909.5,2926.0
NEPTUNE AV,20160220,10669.5,3035.5
NEPTUNE AV,20160319,10602.0,3089.0
NEPTUNE AV,20160416,9539.0,2864.5
NEPTUNE AV,20160514,9446.0,2906.0
NEPTUNE AV,20160611,9663.0,3940.5
NEPTUNE AV,20160709,8853.0,3394.0
NEPTUNE AV,20160806,8855.5,3448.0
NEPTUNE AV,20160903,10128.0,4006.0
NEPTUNE AV,20161001,9966.5,3931.0
NEPTUNE AV,20161029,10337.0,3993.0
NEPTUNE AV,20161126,9839.0,3636.5
NEPTUNE AV,20161224,9576.0,3453.0
NEPTUNE AV,20170121,9101.0,3332.5
NEPTUNE AV,20170218,9630.5,3535.0
NEPTUNE AV,20170318,10091.0,3802.0
NEREID AV,20150404,22240.5,8217.5
NEREID AV,20150502,22820.0,8336.0
NEREID AV,20150530,22176.0,8259.0
NEREID AV,20150627,19934.5,7480.5
NEREID AV,20150725,19514.0,7380.0
NEREID AV,20150822,18917.0,7387.5
NEREID AV,20150919,22544.5,8356.0
NEREID AV,20151017,22872.0,8202.5
NEREID AV,20151114,22428.0,7903.5
NEREID AV,20151212,20574.0,7288.5
NEREID AV,20160109,21057.0,7316.5
NEREID AV,20160206,21320.0,7321.5
NEREID AV,20160305,21478.0,7347.5
NEREID AV,20160402,22193.0,7926.5
NEREID AV,20160430,22752.5,7789.0
NEREID AV,20160528,21889.5,7884.5
NEREID AV,20160625,19144.0,7135.0
NEREID AV,20160723,18347.5,6845.0
NEREID AV,20160820,18420.0,7137.0
NEREID AV,20160917,21422.5,7502.5
NEREID AV,20161015,21972.5,7541.0
NEREID AV,20161112,20579.0,7131.0
NEREID AV,20161210,21130.0,7362.5
NEREID AV,20170107,19358.0,6674.0
NEREID AV,20170204,20162.0,6820.0
NEREID AV,20170304,21500.5,7342.5
NEREID AV,20150404,38758.0,31370.0
NEVINS ST,20150418,62109.0,60511.5
NEVINS ST,20150516,58214.0,55716.0
NEVINS ST,20150613,57903.0,56264.0
NEVINS ST,20150711,55257.5,53343.0
NEVINS ST,20150808,53858.5,51912.0
NEVINS ST,20150905,57616.0,56394.5
NEVINS ST,20151003,62270.5,60351.5
NEVINS ST,20151031,65287.0,60998.5
NEVINS ST,20151128,66532.5,62200.0
NEVINS ST,20151226,55120.5,50994.0
NEVINS ST,20160123,57499.5,54446.5
NEVINS ST,20160220,65252.5,61538.5
NEVINS ST,20160319,57775.0,55828.5
NEVINS ST,20160416,56758.0,54204.0
NEVINS ST,20160514,56759.5,54463.0
NEVINS ST,20160611,55294.5,53493.0
NEVINS ST,20160709,52481.0,50399.0
NEVINS ST,20160806,52341.5,50645.0
NEVINS ST,20160903,56703.0,55500.5
NEVINS ST,20161001,61502.0,61291.5
NEVINS ST,20161029,66137.5,61922.5
NEVINS ST,20161126,65354.0,63116.5
NEVINS ST,20161224,53721.5,51402.5
NEVINS ST,20170121,57441.0,55174.5
NEVINS ST,20170218,62954.0,59998.0
NEVINS ST,20170318,56715.0,55469.5
NEW LOTS AV,20150404,68399.5,47678.0
NEW LOTS AV,20150502,76371.5,52057.0
NEW LOTS AV,20150530,72047.5,49681.5
NEW LOTS AV,20150627,65004.0,45865.5
NEW LOTS AV,20150725,68448.5,46829.0
NEW LOTS AV,20150822,65240.5,45318.0
NEW LOTS AV,20150919,75384.0,50746.0
NEW LOTS AV,20151017,72356.5,47348.5
NEW LOTS AV,20151114,73393.0,47663.5
NEW LOTS AV,20151212,67394.5,44250.0
NEW LOTS AV,20160109,43881.0,25048.0
NEW LOTS AV,20160206,46592.5,25993.5
NEW LOTS AV,20160305,47155.0,25214.0
NEW LOTS AV,20160402,40890.0,21699.5
NEW LOTS AV,20160430,40872.5,21659.0
NEW LOTS AV,20160528,38164.0,20853.5
NEW LOTS AV,20160625,35472.0,26791.0
NEW LOTS AV,20160723,33572.0,25248.5
NEW LOTS AV,20160820,36493.5,28630.0
NEW LOTS AV,20160917,39884.0,29311.0
NEW LOTS AV,20161015,37191.5,24872.0
NEW LOTS AV,20161112,38315.0,27858.0
NEW LOTS AV,20161210,38343.5,34032.0
NEW LOTS AV,20170107,32961.5,28017.5
NEW LOTS AV,20170204,36403.5,29829.0
NEW LOTS AV,20170304,34524.0,26362.5
NEW LOTS AV,20150404,35862.5,27318.5
NEW UTRECHT AV,20150418,37857.5,28857.5
NEW UTRECHT AV,20150516,34761.5,32550.5
NEW UTRECHT AV,20150613,33541.5,28740.0
NEW UTRECHT AV,20150711,35722.5,32953.0
NEW UTRECHT AV,20150808,32422.5,29256.5
NEW UTRECHT AV,20150905,38020.5,31393.0
NEW UTRECHT AV,20151003,37914.5,30589.5
NEW UTRECHT AV,20151031,36470.0,30336.5
NEW UTRECHT AV,20151128,35620.0,28595.0
NEW UTRECHT AV,20151226,31233.5,26185.0
NEW UTRECHT AV,20160123,34730.5,26737.0
NEW UTRECHT AV,20160220,34861.5,26670.0
NEW UTRECHT AV,20160319,35055.0,27428.5
NEW UTRECHT AV,20160416,35073.0,26647.5
NEW UTRECHT AV,20160514,36008.0,27378.0
NEW UTRECHT AV,20160611,32903.0,28442.5
NEW UTRECHT AV,20160709,25764.0,21492.0
NEW UTRECHT AV,20160806,25073.5,20646.0
NEW UTRECHT AV,20160903,31846.0,27255.0
NEW UTRECHT AV,20161001,31843.0,25744.0
NEW UTRECHT AV,20161029,32697.5,25637.0
NEW UTRECHT AV,20161126,34682.0,24831.0
NEW UTRECHT AV,20161224,28134.5,20497.5
NEW UTRECHT AV,20170121,31098.5,23806.5
NEW UTRECHT AV,20170218,32556.0,24786.0
NEW UTRECHT AV,20170318,34449.0,26050.5
NEWARK BM BW,20150404,77992.0,3115.5
NEWARK BM BW,20150502,80246.0,5181.5
NEWARK BM BW,20150530,79447.5,3393.5
NEWARK BM BW,20150627,81026.0,4847.5
NEWARK BM BW,20150725,83721.0,4028.5
NEWARK BM BW,20150822,81256.5,3960.5
NEWARK BM BW,20150919,81744.0,5353.5
NEWARK BM BW,20151017,85422.5,7862.0
NEWARK BM BW,20151114,82005.5,3852.5
NEWARK BM BW,20151212,71752.5,3151.5
NEWARK BM BW,20160109,74130.5,3875.5
NEWARK BM BW,20160206,79306.5,3811.0
NEWARK BM BW,20160305,82848.0,3570.0
NEWARK BM BW,20160402,79285.5,2910.0
NEWARK BM BW,20160430,74985.0,2636.5
NEWARK BM BW,20160528,69144.0,1587.5
NEWARK BM BW,20160625,164916.0,11841.5
NEWARK BM BW,20160723,83065.5,3606.0
NEWARK BM BW,20160820,77726.0,2623.0
NEWARK BM BW,20160917,83749.5,2319.0
NEWARK BM BW,20161015,81526.5,4715.5
NEWARK BM BW,20161112,86871.0,5924.5
NEWARK BM BW,20161210,80915.0,4481.5
NEWARK BM BW,20170107,76840.5,3699.0
NEWARK BM BW,20170204,79612.5,3164.5
NEWARK BM BW,20170304,97716.5,3570.5
NEWARK BM BW,20150404,61896.5,2750.5
NEWARK C,20150418,29795.5,5215.0
NEWARK C,20150516,27128.0,2073.5
NEWARK C,20150613,29035.5,7320.5
NEWARK C,20150711,26946.5,2560.0
NEWARK C,20150808,26821.5,2753.0
NEWARK C,20150905,83010.0,5850.0
NEWARK C,20151003,29800.5,7423.5
NEWARK C,20151031,29123.5,6604.0
NEWARK C,20151128,29557.0,1761.5
NEWARK C,20151226,23388.0,2284.5
NEWARK C,20160123,25208.0,1767.5
NEWARK C,20160220,27735.5,2977.5
NEWARK C,20160319,27379.5,2055.0
NEWARK C,20160416,76548.5,8961.5
NEWARK C,20160514,28108.0,1118.5
NEWARK C,20160611,29216.0,1476.5
NEWARK C,20160709,32220.0,2806.5
NEWARK C,20160806,30113.0,1682.0
NEWARK C,20160903,32304.0,1417.5
NEWARK C,20161001,31289.0,3719.0
NEWARK C,20161029,60652.5,6829.5
NEWARK C,20161126,30249.0,2653.0
NEWARK C,20161224,25058.5,877.5
NEWARK C,20170121,29073.0,3180.0
NEWARK C,20170218,32494.0,1603.0
NEWARK C,20170318,30534.0,1288.0
NEWARK HM HE,20150404,7344.0,95280.5
NEWARK HM HE,20150502,3754.0,88875.5
NEWARK HM HE,20150530,4514.5,90979.5
NEWARK HM HE,20150627,41.5,89907.5
NEWARK HM HE,20150725,6773.5,96429.5
NEWARK HM HE,20150822,4158.0,94175.0
NEWARK HM HE,20150919,6568.5,87697.5
NEWARK HM HE,20151017,1647.0,83498.5
NEWARK HM HE,20151114,11686.5,97501.0
NEWARK HM HE,20151212,1831.0,82570.0
NEWARK HM HE,20160109,245.0,85333.0
NEWARK HM HE,20160206,4919.0,84946.0
NEWARK HM HE,20160305,1908.5,94588.5
NEWARK HM HE,20160402,6818.0,92785.5
NEWARK HM HE,20160430,15819.0,97236.0
NEWARK HM HE,20160528,19999.0,92013.0
NEWARK HM HE,20160625,7212.0,94456.0
NEWARK HM HE,20160723,11445.0,922464.5
NEWARK HM HE,20160820,4295.0,85062.5
NEWARK HM HE,20160917,9099.5,99421.0
NEWARK HM HE,20161015,8904.5,91598.5
NEWARK HM HE,20161112,72.0,85683.0
NEWARK HM HE,20161210,4051.0,80603.0
NEWARK HM HE,20170107,1697.5,123970.0
NEWARK HM HE,20170204,2663.5,88300.0
NEWARK HM HE,20170304,4144.0,95429.0
NEWARK HM HE,20150404,16283.0,71361.0
NEWARK HW BMEBE,20150418,27062.5,36429.0
NEWARK HW BMEBE,20150516,25033.0,37366.0
NEWARK HW BMEBE,20150613,27332.5,36342.5
NEWARK HW BMEBE,20150711,28034.0,38899.0
NEWARK HW BMEBE,20150808,99455.5,40978.5
NEWARK HW BMEBE,20150905,25427.0,36630.0
NEWARK HW BMEBE,20151003,26846.5,37527.0
NEWARK HW BMEBE,20151031,26965.5,35379.0
NEWARK HW BMEBE,20151128,27570.5,36289.0
NEWARK HW BMEBE,20151226,23318.5,25487.5
NEWARK HW BMEBE,20160123,24478.5,31310.5
NEWARK HW BMEBE,20160220,27841.5,35501.5
NEWARK HW BMEBE,20160319,26645.5,33744.0
NEWARK HW BMEBE,20160416,26605.0,34985.5
NEWARK HW BMEBE,20160514,25350.5,29966.5
NEWARK HW BMEBE,20160611,26858.0,35915.0
NEWARK HW BMEBE,20160709,26089.5,35601.5
NEWARK HW BMEBE,20160806,26656.5,35006.0
NEWARK HW BMEBE,20160903,27945.5,32823.5
NEWARK HW BMEBE,20161001,28519.5,37679.5
NEWARK HW BMEBE,20161029,60849.5,31707.5
NEWARK HW BMEBE,20161126,27172.0,37031.5
NEWARK HW BMEBE,20161224,23465.0,31020.0
NEWARK HW BMEBE,20170121,25188.5,37629.5
NEWARK HW BMEBE,20170218,47929.0,38184.0
NEWARK HW BMEBE,20170318,34207.5,42221.5
NEWKIRK AV,20150404,47914.0,27717.5
NEWKIRK AV,20150502,48677.5,28241.5
NEWKIRK AV,20150530,47228.5,27676.0
NEWKIRK AV,20150627,43922.5,25777.5
NEWKIRK AV,20150725,44275.5,25803.0
NEWKIRK AV,20150822,42055.0,24808.0
NEWKIRK AV,20150919,47435.5,27205.0
NEWKIRK AV,20151017,48712.5,27822.0
NEWKIRK AV,20151114,47310.0,26438.0
NEWKIRK AV,20151212,43467.0,24078.5
NEWKIRK AV,20160109,44070.0,25432.0
NEWKIRK AV,20160206,46592.5,27129.0
NEWKIRK AV,20160305,47654.0,27037.5
NEWKIRK AV,20160402,46727.5,26798.0
NEWKIRK AV,20160430,46504.0,26628.5
NEWKIRK AV,20160528,45594.5,26594.0
NEWKIRK AV,20160625,43053.5,25146.5
NEWKIRK AV,20160723,42130.5,24872.5
NEWKIRK AV,20160820,40723.5,23989.0
NEWKIRK AV,20160917,46836.5,27335.0
NEWKIRK AV,20161015,47093.0,27405.5
NEWKIRK AV,20161112,44918.0,25418.5
NEWKIRK AV,20161210,44496.5,25321.0
NEWKIRK AV,20170107,41292.0,23889.5
NEWKIRK AV,20170204,43418.5,24885.0
NEWKIRK AV,20170304,45162.5,25420.0
NEWKIRK AV,20150404,52537.5,37362.5
NEWKIRK PLAZA,20150418,67307.5,54909.0
NEWKIRK PLAZA,20150516,66497.5,57103.5
NEWKIRK PLAZA,20150613,65389.5,57888.0
NEWKIRK PLAZA,20150711,65659.5,51405.0
NEWKIRK PLAZA,20150808,64418.0,50229.5
NEWKIRK PLAZA,20150905,66274.0,52489.5
NEWKIRK PLAZA,20151003,67129.5,55238.0
NEWKIRK PLAZA,20151031,67189.0,54419.0
NEWKIRK PLAZA,20151128,66580.0,51610.5
NEWKIRK PLAZA,20151226,57296.5,45306.5
NEWKIRK PLAZA,20160123,52432.5,41063.0
NEWKIRK PLAZA,20160220,56779.5,44694.5
NEWKIRK PLAZA,20160319,64609.5,53112.0
NEWKIRK PLAZA,20160416,66369.0,53595.0
NEWKIRK PLAZA,20160514,66928.0,54345.0
NEWKIRK PLAZA,20160611,64284.5,51484.0
NEWKIRK PLAZA,20160709,60768.5,48308.0
NEWKIRK PLAZA,20160806,58872.0,46515.5
NEWKIRK PLAZA,20160903,64966.5,50750.0
NEWKIRK PLAZA,20161001,64684.5,52104.5
NEWKIRK PLAZA,20161029,67472.5,53269.5
NEWKIRK PLAZA,20161126,64032.0,47149.5
NEWKIRK PLAZA,20161224,56469.0,44054.0
NEWKIRK PLAZA,20170121,58862.5,46420.5
NEWKIRK PLAZA,20170218,61809.0,49078.0
NEWKIRK PLAZA,20170318,65686.0,53283.5
NORTHERN BLVD,20150404,44137.0,31850.5
NORTHERN BLVD,20150502,44462.5,32879.5
NORTHERN BLVD,20150530,43558.5,31789.5
NORTHERN BLVD,20150627,40159.0,29589.5
NORTHERN BLVD,20150725,39593.5,28257.5
NORTHERN BLVD,20150822,40341.0,30834.0
NORTHERN BLVD,20150919,44914.0,33434.5
NORTHERN BLVD,20151017,45443.0,33367.0
